pred_id,series_id,timestamp,temperature,consumption,prediction_window
0,102781,2013-03-03 00:00:00,19.93125,348271.9156706006,daily
1,102781,2013-03-04 00:00:00,20.034375,345542.12206984864,daily
2,102781,2013-03-05 00:00:00,19.18958333333333,345294.5376993501,daily
3,102781,2013-03-06 00:00:00,18.397916666666667,345272.43788416096,daily
4,102781,2013-03-07 00:00:00,20.7625,345270.5050731149,daily
5,102781,2013-03-08 00:00:00,19.8,345270.3440055278,daily
6,102781,2013-03-09 00:00:00,20.466666666666665,345270.29367190675,daily
7,103342,2013-06-26 00:00:00,10.486607142857146,10775107.534274597,weekly
8,103342,2013-07-03 00:00:00,10.006547619047616,10814666.678700352,weekly
9,102969,2013-12-15 00:00:00,20.214583333333334,342437.48020897916,daily
10,102969,2013-12-16 00:00:00,20.05625,315345.83843609004,daily
11,102969,2013-12-17 00:00:00,19.95625,305371.29731446586,daily
12,102969,2013-12-18 00:00:00,18.352083333333336,303615.531707251,daily
13,102969,2013-12-19 00:00:00,18.25208333333333,303290.4339031142,daily
14,102969,2013-12-20 00:00:00,17.779166666666665,303229.95779389795,daily
15,102969,2013-12-21 00:00:00,17.91875,303218.9944019263,daily
16,102718,2015-01-06 00:00:00,19.733333333333334,916062.986057547,daily
17,102718,2015-01-07 00:00:00,20.152083333333334,914844.3229419861,daily
18,102718,2015-01-08 00:00:00,19.583333333333336,923765.5483971881,daily
19,102718,2015-01-09 00:00:00,20.279166666666672,920825.4161919763,daily
20,102718,2015-01-10 00:00:00,20.6625,918906.5843779463,daily
21,102718,2015-01-11 00:00:00,20.950000000000006,911948.9468863665,daily
22,102718,2015-01-12 00:00:00,21.383333333333336,908074.4590582164,daily
23,102493,2015-10-17 00:00:00,14.476488095238093,3130309.268817067,weekly
24,102493,2015-10-24 00:00:00,15.066666666666672,3161607.7355680605,weekly
25,102374,2016-09-17 00:00:00,13.033333333333335,3031384.8416540157,weekly
26,102374,2016-09-24 00:00:00,14.073214285714286,2998589.943247501,weekly
27,102714,2013-09-03 00:00:00,10.896726190476189,55675278.086885944,weekly
28,102714,2013-09-10 00:00:00,12.070680272108845,57325976.84659152,weekly
29,100712,2013-10-17 00:00:00,15.048809523809519,37656761.27202781,weekly
30,100712,2013-10-24 00:00:00,15.323511904761903,36562640.72571802,weekly
31,101878,2014-04-08 00:00:00,18.85,153597.05444281557,hourly
32,101878,2014-04-08 01:00:00,19.0,151868.56505420135,hourly
33,101878,2014-04-08 02:00:00,19.0,141410.95560973044,hourly
34,101878,2014-04-08 03:00:00,18.15,142151.8687992996,hourly
35,101878,2014-04-08 04:00:00,17.0,139693.5781586528,hourly
36,101878,2014-04-08 05:00:00,17.0,141773.16076575022,hourly
37,101878,2014-04-08 06:00:00,17.75,156516.65552000667,hourly
38,101878,2014-04-08 07:00:00,18.0,204467.63650839723,hourly
39,101878,2014-04-08 08:00:00,18.0,261630.0616532431,hourly
40,101878,2014-04-08 09:00:00,19.8,326606.47828725557,hourly
41,101878,2014-04-08 10:00:00,20.0,371364.6750647891,hourly
42,101878,2014-04-08 11:00:00,21.0,406936.8476182221,hourly
43,101878,2014-04-08 12:00:00,21.95,414319.8774626214,hourly
44,101878,2014-04-08 13:00:00,22.0,404792.584733127,hourly
45,101878,2014-04-08 14:00:00,21.0,402669.8085945754,hourly
46,101878,2014-04-08 15:00:00,22.15,383931.0552057481,hourly
47,101878,2014-04-08 16:00:00,22.0,368280.8043446683,hourly
48,101878,2014-04-08 17:00:00,21.0,314699.66865252226,hourly
49,101878,2014-04-08 18:00:00,20.15,266847.4188794322,hourly
50,101878,2014-04-08 19:00:00,20.0,244043.7097032674,hourly
51,101878,2014-04-08 20:00:00,19.0,239526.28902174148,hourly
52,101878,2014-04-08 21:00:00,18.95,223838.53812195524,hourly
53,101878,2014-04-08 22:00:00,19.0,186746.24151159677,hourly
54,101878,2014-04-08 23:00:00,19.0,165107.0193815944,hourly
55,103268,2015-04-23 00:00:00,14.05,125133.48733058419,hourly
56,103268,2015-04-23 01:00:00,15.0,120983.60890382463,hourly
57,103268,2015-04-23 02:00:00,14.0,120812.6472710351,hourly
58,103268,2015-04-23 03:00:00,14.1,121259.15146216674,hourly
59,103268,2015-04-23 04:00:00,14.0,121576.19364598507,hourly
60,103268,2015-04-23 05:00:00,13.0,120714.99229649105,hourly
61,103268,2015-04-23 06:00:00,13.15,125735.81139926404,hourly
62,103268,2015-04-23 07:00:00,13.0,175336.61241304205,hourly
63,103268,2015-04-23 08:00:00,14.0,239508.07213295836,hourly
64,103268,2015-04-23 09:00:00,15.75,242593.3589849592,hourly
65,103268,2015-04-23 10:00:00,17.0,339372.21007318475,hourly
66,103268,2015-04-23 11:00:00,20.0,388395.28769716877,hourly
67,103268,2015-04-23 12:00:00,19.8,389864.43051960197,hourly
68,103268,2015-04-23 13:00:00,19.0,365880.91836121987,hourly
69,103268,2015-04-23 14:00:00,19.0,350903.7502606645,hourly
70,103268,2015-04-23 15:00:00,18.15,340843.19420782937,hourly
71,103268,2015-04-23 16:00:00,18.0,311900.8600223012,hourly
72,103268,2015-04-23 17:00:00,18.0,260568.86567940898,hourly
73,103268,2015-04-23 18:00:00,16.8,217822.59238855945,hourly
74,103268,2015-04-23 19:00:00,16.0,212464.16355109867,hourly
75,103268,2015-04-23 20:00:00,15.0,187729.66239317815,hourly
76,103268,2015-04-23 21:00:00,13.15,177597.62230078396,hourly
77,103268,2015-04-23 22:00:00,14.0,146991.11574660943,hourly
78,103268,2015-04-23 23:00:00,13.333333333333336,135913.4543458696,hourly
79,103578,2013-01-09 00:00:00,20.654166666666665,6879774.306205687,daily
80,103578,2013-01-10 00:00:00,22.022916666666664,6798258.141238038,daily
81,103578,2013-01-11 00:00:00,21.95208333333333,6741849.918983463,daily
82,103578,2013-01-12 00:00:00,21.61458333333333,6691955.457575269,daily
83,103578,2013-01-13 00:00:00,21.76666666666667,6648211.74727668,daily
84,103578,2013-01-14 00:00:00,21.33333333333333,6611063.008357706,daily
85,103578,2013-01-15 00:00:00,20.18958333333333,6582437.698732464,daily
86,100735,2013-04-25 00:00:00,16.2,254294.88851944797,hourly
87,100735,2013-04-25 01:00:00,16.0,252268.62143737412,hourly
88,100735,2013-04-25 02:00:00,16.0,254130.9109290375,hourly
89,100735,2013-04-25 03:00:00,15.85,259372.40140084,hourly
90,100735,2013-04-25 04:00:00,16.0,258490.5670822258,hourly
91,100735,2013-04-25 05:00:00,16.0,281375.2587732262,hourly
92,100735,2013-04-25 06:00:00,15.8,315473.8633882335,hourly
93,100735,2013-04-25 07:00:00,16.0,333541.4505867567,hourly
94,100735,2013-04-25 08:00:00,17.0,377572.60968119005,hourly
95,100735,2013-04-25 09:00:00,18.9,427648.39799015416,hourly
96,100735,2013-04-25 10:00:00,20.0,442634.8628611281,hourly
97,100735,2013-04-25 11:00:00,21.0,442451.2365965581,hourly
98,100735,2013-04-25 12:00:00,20.95,436525.1339899957,hourly
99,100735,2013-04-25 13:00:00,20.0,435010.0578529982,hourly
100,100735,2013-04-25 14:00:00,21.0,435106.0818803416,hourly
101,100735,2013-04-25 15:00:00,20.8,416864.757837714,hourly
102,100735,2013-04-25 16:00:00,19.0,402385.48128359247,hourly
103,100735,2013-04-25 17:00:00,19.0,352972.6030544082,hourly
104,100735,2013-04-25 18:00:00,18.1,344900.12035027595,hourly
105,100735,2013-04-25 19:00:00,18.0,319226.857777781,hourly
106,100735,2013-04-25 20:00:00,18.0,302867.31570085057,hourly
107,100735,2013-04-25 21:00:00,17.8,299982.2538187199,hourly
108,100735,2013-04-25 22:00:00,17.0,284693.3399458025,hourly
109,100735,2013-04-25 23:00:00,18.0,258716.10053888362,hourly
110,101027,2014-02-08 00:00:00,20.095833333333328,34295884.3104334,weekly
111,101027,2014-02-15 00:00:00,19.33720238095239,34915829.843130164,weekly
112,103626,2014-05-25 00:00:00,17.8,211950.06653101987,hourly
113,103626,2014-05-25 01:00:00,17.0,216128.9100710629,hourly
114,103626,2014-05-25 02:00:00,16.0,217385.31336106328,hourly
115,103626,2014-05-25 03:00:00,16.0,213427.90316614127,hourly
116,103626,2014-05-25 04:00:00,17.0,212530.49735750965,hourly
117,103626,2014-05-25 05:00:00,17.0,213303.54961687076,hourly
118,103626,2014-05-25 06:00:00,15.75,205442.23957534163,hourly
119,103626,2014-05-25 07:00:00,15.0,191631.6388123684,hourly
120,103626,2014-05-25 08:00:00,15.0,193722.98987303628,hourly
121,103626,2014-05-25 09:00:00,15.0,196443.47426348118,hourly
122,103626,2014-05-25 10:00:00,16.0,195372.423507197,hourly
123,103626,2014-05-25 11:00:00,17.0,193863.41937944674,hourly
124,103626,2014-05-25 12:00:00,17.95,191580.7828867196,hourly
125,103626,2014-05-25 13:00:00,18.0,190213.90463483194,hourly
126,103626,2014-05-25 14:00:00,18.0,189235.9696193572,hourly
127,103626,2014-05-25 15:00:00,17.75,188165.71870566445,hourly
128,103626,2014-05-25 16:00:00,17.0,188568.94484549583,hourly
129,103626,2014-05-25 17:00:00,16.0,192173.40472061947,hourly
130,103626,2014-05-25 18:00:00,15.85,207712.26316566538,hourly
131,103626,2014-05-25 19:00:00,15.0,211353.04995760662,hourly
132,103626,2014-05-25 20:00:00,15.0,212417.63165732712,hourly
